"State","Speed","Gender","Age"
"Ohio",35,"Male",32
"Florida",10,"Male",48
"California",68,"Male",60
"Florida",45,"Male",26
"South Carolina",35,"Male",84
"South Carolina",71,"Male",27
"Florida",65,"Male",59
"Florida",5,"Male",64
"South Carolina",75,"Male",23
"North Carolina",55,"Female",12
"North Carolina",50,"Male",55
"California",0,"Male",22
"Ohio",55,"Male",54
"Alabama",55,"Female",59
"California",6,"Female",23
"Illinois",0,"Male",77
"North Carolina",70,"Male",54
"Illinois",0,"Male",62
"Wyoming",35,"Male",32
"California",45,"Male",23
"Virginia",35,"Male",35
"Kentucky",58,"Male",26
"California",55,"Male",23
"Florida",70,"Female",29
"Arizona",55,"Male",41
"Florida",75,"Female",70
"South Carolina",25,"Female",32
"South Carolina",60,"Female",27
"Missouri",70,"Male",14
"South Carolina",45,"Male",41
"Illinois",36,"Male",19
"California",68,"Female",60
"Alabama",45,"Male",51
"South Dakota",65,"Male",26
"Virginia",55,"Female",22
"Florida",15,"Male",43
"Texas",0,"Male",26
"Florida",45,"Female",14
"Minnesota",0,"Female",66
"Colorado",62,"Male",34
"Kentucky",70,"Female",5
"Virginia",90,"Female",20
"Pennsylvania",45,"Female",60
"North Carolina",60,"Female",23
"North Carolina",45,"Male",55
"North Carolina",35,"Male",47
"Wisconsin",97,"Male",30
"Florida",40,"Male",27
"Florida",10,"Male",57
"Pennsylvania",65,"Female",26
"Pennsylvania",15,"Male",39
"Arkansas",0,"Male",30
"Louisiana",0,"Male",32
"Florida",10,"Male",15
"Arizona",50,"Male",35
"California",95,"Male",26
"Colorado",60,"Female",44
"Virginia",35,"Male",20
"Illinois",62,"Male",49
"Florida",20,"Female",74
"Colorado",65,"Male",45
"Ohio",55,"Male",18
"New York",35,"Female",19
"Wisconsin",25,"Male",58
"Pennsylvania",40,"Male",54
"Florida",60,"Male",37
"Alaska",0,"Male",59
"California",0,"Male",32
"Ohio",55,"Female",48
"North Carolina",40,"Male",52
"Texas",0,"Male",41
"Wisconsin",55,"Male",13
"Wisconsin",55,"Male",39
"Arizona",80,"Male",28
"South Carolina",55,"Female",57
"Florida",40,"Male",84
"California",45,"Male",69
"Connecticut",0,"Male",18
"California",60,"Male",15
"North Carolina",45,"Female",68
"Tennessee",0,"Female",26
"Colorado",85,"Female",22
"Florida",70,"Female",17
"Utah",85,"Male",25
"Minnesota",33,"Female",52
"Colorado",55,"Male",48
"Colorado",65,"Male",1
"Massachusetts",0,"Male",8
"Utah",40,"Male",38
"California",0,"Female",57
"Arizona",0,"Male",50
"Ohio",0,"Male",25
"Alabama",70,"Male",66
"New York",35,"Female",60
"North Carolina",65,"Male",19
"North Carolina",55,"Female",44
"Ohio",70,"Male",24
"South Carolina",55,"Male",10
"Virginia",55,"Male",43
"Wisconsin",55,"Male",21
"Arizona",35,"Male",63
"Florida",70,"Female",28
"Florida",70,"Female",26
"California",70,"Female",10
"Mississippi",35,"Male",5
"Florida",0,"Male",53
"Wisconsin",0,"Male",28
"Florida",15,"Female",74
"Alabama",60,"Female",20
"Florida",45,"Male",55
"Pennsylvania",50,"Female",3
"Oregon",0,"Female",54
"Nevada",24,"Male",29
"Kentucky",68,"Male",26
"Georgia",0,"Female",45
"Virginia",50,"Male",23
"North Carolina",15,"Female",66
"California",45,"Female",12
"Ohio",45,"Female",18
"Illinois",50,"Male",80
"California",65,"Male",49
"California",53,"Male",19
"Nevada",75,"Female",42
"Florida",70,"Female",52
"Arizona",0,"Male",46
"California",0,"Male",62
"Florida",0,"Male",17
"Ohio",20,"Female",64
"North Carolina",65,"Male",39
"California",0,"Male",70
"Wyoming",35,"Male",51
"Colorado",60,"Male",72
"Pennsylvania",50,"Male",79
"Wisconsin",55,"Male",58
"Louisiana",55,"Male",19
"Florida",55,"Female",25
"Alabama",15,"Female",38
"South Carolina",80,"Male",29
"Illinois",1,"Female",12
"North Dakota",5,"Male",63
"Alabama",35,"Male",38
"Missouri",0,"Female",25
"South Carolina",45,"Male",37
"Florida",70,"Male",7
"Florida",45,"Male",58
"Connecticut",0,"Male",38
"North Carolina",0,"Male",42
"North Carolina",5,"Male",44
"Minnesota",55,"Male",28
"Alabama",50,"Male",76
"Colorado",15,"Female",42
"California",40,"Male",40
"South Carolina",0,"Female",52
"Utah",30,"Male",41
"Pennsylvania",10,"Female",17
"Virginia",55,"Male",51
"South Carolina",5,"Male",45
"Indiana",65,"Male",20
"Maine",0,"Female",55
"Iowa",0,"Male",63
"Wisconsin",75,"Male",25
"Colorado",100,"Male",23
"Virginia",50,"Female",3
"Arizona",60,"Male",55
"Nevada",22,"Male",4
"North Carolina",45,"Male",25
"Texas",0,"Male",60
"Pennsylvania",50,"Male",72
"Florida",55,"Male",39
"Pennsylvania",40,"Female",17
"Pennsylvania",0,"Male",21
"Florida",45,"Female",74
"Louisiana",55,"Male",47
"California",90,"Female",39
"Wisconsin",55,"Male",19
"North Carolina",114,"Female",71
"South Carolina",80,"Female",23
"Florida",0,"Male",62
"Missouri",54,"Male",60
"Nevada",106,"Male",36
"Mississippi",30,"Female",67
"North Carolina",75,"Male",15
"California",63,"Male",23
"South Carolina",60,"Female",52
"Florida",56,"Male",40
"Indiana",60,"Female",16
"Virginia",5,"Male",85
"South Carolina",70,"Male",35
"Ohio",40,"Male",18
"Alabama",45,"Male",38
"Alabama",0,"Male",50
"New Jersey",0,"Male",68
"Texas",0,"Male",22
"Florida",45,"Male",46
"Florida",45,"Male",70
"California",68,"Female",11
"California",11,"Female",55
"Texas",0,"Male",74
"Minnesota",15,"Male",17
"Arizona",11,"Male",37
"Louisiana",40,"Male",14
"Florida",0,"Male",70
"Arizona",30,"Female",60
"California",0,"Male",56
"Texas",0,"Male",35
"Tennessee",0,"Male",66
"Florida",43,"Female",12
"Florida",10,"Male",68
"South Carolina",35,"Male",68
"Nevada",16,"Male",11
"North Carolina",65,"Male",50
"Nevada",10,"Male",34
"California",70,"Female",50
"Florida",55,"Female",61
"Louisiana",96,"Male",44
"Pennsylvania",10,"Male",21
"Virginia",65,"Male",65
"Florida",45,"Female",45
"Texas",0,"Female",82
"Kentucky",63,"Female",25
"Nevada",70,"Male",51
"Arizona",45,"Male",18
"South Carolina",55,"Female",5
"Oregon",0,"Female",54
"Pennsylvania",55,"Male",27
"Arizona",65,"Female",44
"Ohio",0,"Male",19
"Florida",0,"Male",88
"Florida",65,"Male",41
"Minnesota",10,"Female",51
"Alabama",40,"Male",85
"Florida",35,"Female",31
"Alabama",45,"Male",37
"Kansas",0,"Male",46
"Minnesota",61,"Female",16
"North Dakota",77,"Female",79
"Florida",15,"Female",75
"Florida",65,"Male",19
"Alabama",35,"Male",25
"Wisconsin",60,"Female",85
"New Jersey",0,"Female",54
"California",35,"Female",42
"Alabama",55,"Female",77
"Mississippi",50,"Male",25
"California",35,"Female",38
"North Carolina",40,"Male",72
"Florida",40,"Male",33
"Virginia",83,"Male",35
"Florida",45,"Male",23
"Wyoming",60,"Female",52
"Florida",70,"Male",56
"Illinois",81,"Female",17
"Missouri",30,"Male",14
"Virginia",55,"Male",18
"California",50,"Female",40
"California",63,"Male",20
"Colorado",30,"Female",31
"Florida",75,"Female",24
"Texas",45,"Female",2
"Virginia",65,"Female",13
"California",35,"Male",17
"Texas",0,"Male",66
"Oklahoma",0,"Male",56
"Missouri",0,"Female",45
"Virginia",45,"Male",76
"Florida",70,"Female",30
"Florida",8,"Female",29
"Florida",45,"Female",78
"North Carolina",25,"Male",28
"Florida",30,"Male",68
"Alabama",55,"Male",8
"Nevada",0,"Male",54
"Ohio",50,"Male",12
"Texas",0,"Female",47
"California",70,"Male",78
"California",55,"Female",31
"Florida",45,"Male",50
"Georgia",0,"Male",57
"South Carolina",40,"Male",62
"South Carolina",50,"Female",64
"Wyoming",85,"Female",17
"North Carolina",80,"Female",49
"Colorado",30,"Female",62
"Colorado",58,"Male",52
"Texas",0,"Male",25
"Arizona",0,"Male",50
"Louisiana",80,"Male",30
"California",48,"Male",16
"Florida",5,"Male",47
"California",65,"Male",55
"Florida",0,"Male",49
"Utah",45,"Male",25
"California",40,"Male",31
"New Jersey",0,"Female",50
"Missouri",59,"Male",57
"Alabama",45,"Male",56
"Florida",10,"Male",50
"Kansas",40,"Female",32
"Alabama",45,"Male",51
"Florida",10,"Male",84
"Nevada",44,"Female",39
"Florida",0,"Male",57
"Florida",0,"Male",51
"Indiana",0,"Male",86
"North Carolina",55,"Male",36
"Florida",0,"Male",60
"Alabama",0,"Female",25
"South Carolina",55,"Male",10
"Florida",54,"Male",24
"Ohio",40,"Male",20
"Illinois",0,"Male",58
"Florida",70,"Female",19
"Florida",45,"Female",28
"California",73,"Male",86
"Florida",100,"Male",20
"South Dakota",25,"Male",73
"New York",0,"Female",21
"California",38,"Male",33
"South Carolina",55,"Female",21
"Florida",55,"Male",24
"Wisconsin",66,"Female",21
"Florida",0,"Male",47
"Colorado",90,"Male",24
"California",74,"Female",23
"Arizona",43,"Male",18
"South Carolina",60,"Male",20
"Texas",0,"Male",26
"Florida",40,"Female",16
"Missouri",52,"Male",53
"Florida",55,"Male",20
"Kentucky",40,"Male",55
"Florida",55,"Female",62
"Minnesota",55,"Female",17
"Virginia",60,"Female",67
"California",55,"Male",45
"Minnesota",0,"Female",40
"Alabama",68,"Male",37
"Massachusetts",65,"Female",60
"Virginia",55,"Female",11
"Nevada",0,"Female",18
"New York",0,"Female",2
"Arizona",55,"Male",28
"Nevada",80,"Male",21
"New York",0,"Female",23
"Louisiana",55,"Female",27
"Pennsylvania",35,"Female",27
"Colorado",60,"Male",21
"Arizona",45,"Female",17
"North Carolina",35,"Female",79
"North Carolina",40,"Female",32
"Arizona",37,"Female",32
"Florida",0,"Male",52
"Alabama",55,"Female",16
"Alabama",65,"Female",21
"Georgia",0,"Male",49
"Florida",10,"Female",75
"California",35,"Male",12
"California",40,"Male",35
"Arizona",21,"Male",26
"Florida",15,"Female",93
"California",70,"Male",24
"Pennsylvania",40,"Male",14
"Mississippi",40,"Male",18
"California",0,"Male",86
"Ohio",37,"Male",77
"Virginia",45,"Female",68
"Florida",10,"Female",57
"Missouri",71,"Male",24
"Pennsylvania",0,"Male",64
"Florida",40,"Male",49
"California",40,"Male",21
"Florida",65,"Female",58
"Pennsylvania",45,"Male",44
"Arizona",44,"Female",34
"California",0,"Male",39
"Alabama",90,"Male",42
"South Carolina",65,"Female",30
"Texas",0,"Male",54
"Florida",45,"Male",76
"Arizona",5,"Female",62
"Arizona",55,"Female",77
"North Carolina",45,"Male",54
"Iowa",8,"Male",36
"Texas",0,"Male",37
"Connecticut",45,"Male",54
"Florida",80,"Female",22
"Wisconsin",10,"Male",71
"Maryland",0,"Male",47
"North Carolina",100,"Male",29
"Virginia",50,"Female",31
"Florida",120,"Female",20
"Kentucky",50,"Female",47
"Washington",0,"Male",46
"Florida",15,"Female",41
"Florida",65,"Female",88
"Kansas",0,"Female",17
"Louisiana",0,"Male",49
"Iowa",0,"Male",14
"Virginia",55,"Male",28
"Utah",5,"Female",18
"Louisiana",15,"Male",11
"Nevada",60,"Male",44
"Ohio",65,"Male",31
"Georgia",0,"Male",68
"Alabama",50,"Male",21
"Alabama",60,"Male",22
"California",50,"Male",27
"North Carolina",15,"Male",31
"Michigan",0,"Male",3
"Oregon",0,"Male",59
"Florida",71,"Male",25
"California",0,"Female",79
"Georgia",0,"Male",31
"Oregon",0,"Female",44
"California",50,"Female",20
"Utah",0,"Male",56
"Mississippi",45,"Male",54
"North Carolina",60,"Male",27
"California",70,"Male",17
"New York",0,"Male",67
"Florida",70,"Male",32
"Florida",15,"Male",56
"California",25,"Male",51
"Pennsylvania",80,"Male",62
"California",18,"Male",68
"Ohio",35,"Male",28
"Florida",50,"Male",37
"Arizona",6,"Female",23
"California",0,"Male",57
"California",0,"Male",54
"Alabama",45,"Male",42
"Utah",70,"Male",59
"Colorado",65,"Male",48
"North Carolina",39,"Male",19
"North Carolina",60,"Male",49
"Alabama",70,"Male",70
"North Carolina",40,"Female",68
"Alabama",15,"Male",36
"South Carolina",70,"Male",33
"Florida",20,"Female",22
"California",68,"Male",27
"California",30,"Male",56
"Florida",0,"Male",19
"South Carolina",45,"Female",18
"Louisiana",70,"Female",9
"Nebraska",45,"Male",32
"Rhode Island",46,"Male",33
"Colorado",50,"Male",26
"Texas",76,"Male",18
"Louisiana",70,"Male",43
"Alabama",50,"Male",43
"California",45,"Male",47
"North Carolina",55,"Female",29
"Connecticut",82,"Male",26
"Florida",55,"Female",87
"California",100,"Male",23
"Pennsylvania",15,"Male",66
"Florida",48,"Male",74
"Virginia",0,"Male",66
"Florida",70,"Male",28
"Alabama",10,"Female",41
"Wisconsin",15,"Male",38
"Texas",0,"Male",49
"Virginia",0,"Male",33
"Massachusetts",65,"Male",64
"North Carolina",50,"Male",24
"Ohio",5,"Male",33
"California",75,"Male",47
"Hawaii",0,"Female",70
"Utah",40,"Male",26
"South Carolina",55,"Female",22
"Florida",45,"Male",62
"North Carolina",35,"Female",46
"Nevada",68,"Female",30
"Florida",70,"Male",3
"Utah",0,"Male",51
"Nevada",68,"Female",17
"Florida",15,"Male",31
"Virginia",90,"Male",17
"California",0,"Female",55
"Minnesota",35,"Female",58
"Florida",100,"Male",44
"North Carolina",35,"Male",40
"Ohio",50,"Male",63
"Florida",35,"Female",21
"California",65,"Male",55
"North Carolina",40,"Female",51
"Nebraska",0,"Male",60
"Louisiana",70,"Male",14
"Illinois",39,"Male",37
"Louisiana",55,"Male",71
"Illinois",25,"Male",19
"Florida",25,"Male",70
"Florida",5,"Female",17
"California",0,"Male",38
"Louisiana",85,"Male",24
"California",0,"Female",21
"Colorado",0,"Male",57
"New York",0,"Female",63
"California",73,"Male",16
"Florida",0,"Male",15
"Florida",40,"Female",45
"California",23,"Male",63
"Louisiana",0,"Male",53
"Florida",70,"Female",29
"Tennessee",0,"Female",17
"Florida",0,"Female",51
"South Carolina",45,"Male",45
"Virginia",0,"Male",46
"Arizona",45,"Male",21
"North Carolina",45,"Female",45
"Florida",45,"Male",51
"South Carolina",56,"Male",36
"Virginia",0,"Male",58
"Louisiana",65,"Female",50
"South Carolina",45,"Female",57
"North Carolina",55,"Female",36
"California",43,"Female",53
"Ohio",45,"Male",55
"Ohio",25,"Female",29
"California",64,"Female",12
"North Carolina",90,"Male",35
"Kansas",35,"Male",36
"Washington",0,"Male",43
"Virginia",15,"Male",16
"Wyoming",65,"Male",55
"South Carolina",55,"Female",67
"Alabama",60,"Male",45
"Florida",55,"Male",42
"Mississippi",0,"Male",27
"Ohio",35,"Female",62
"Florida",25,"Male",65
"Wisconsin",50,"Male",23
"Pennsylvania",55,"Female",16
"North Carolina",55,"Male",27
"Louisiana",30,"Male",7
"California",58,"Female",50
"Pennsylvania",50,"Male",53
"South Carolina",55,"Male",17
"Florida",75,"Male",22
"South Carolina",0,"Male",23
"Ohio",50,"Male",66
"Louisiana",115,"Male",26
"California",0,"Female",53
"Florida",45,"Female",34
"Pennsylvania",5,"Female",29
"Florida",75,"Female",22
"Massachusetts",0,"Female",60
"Pennsylvania",52,"Male",9
"California",0,"Male",29
"Louisiana",55,"Male",38
"Utah",10,"Female",50
"Florida",0,"Female",16
"Pennsylvania",65,"Male",43
"Florida",30,"Male",44
"California",70,"Male",37
"North Carolina",45,"Male",32
"North Carolina",0,"Male",72
"South Dakota",65,"Male",65
"Arizona",45,"Female",40
"Utah",70,"Female",37
"Georgia",0,"Male",76
"Louisiana",0,"Male",35
"Florida",60,"Male",47
"Washington",0,"Male",26
"Kentucky",28,"Male",36
"Louisiana",0,"Female",42
"Florida",30,"Male",73
"Virginia",70,"Male",65
"Minnesota",23,"Male",51
"Ohio",45,"Female",64
"Kentucky",55,"Male",34
"North Carolina",45,"Female",16
"Utah",58,"Male",18
"Florida",45,"Female",38
"Florida",0,"Male",49
"Ohio",25,"Female",35
"Florida",45,"Male",88
"Florida",55,"Female",48
"Missouri",42,"Female",29
"Wisconsin",5,"Female",63
"Alabama",55,"Female",48
"South Carolina",5,"Female",60
"Florida",45,"Male",22
"Ohio",50,"Female",84
"Virginia",45,"Male",24
"California",28,"Male",56
"Illinois",30,"Male",66
"North Carolina",0,"Male",62
"North Carolina",65,"Male",14
"Tennessee",0,"Male",69
"Pennsylvania",65,"Male",18
"California",55,"Female",9
"Ohio",0,"Male",89
"North Carolina",65,"Male",39
"Texas",73,"Male",22
"South Dakota",45,"Male",14
"New York",0,"Female",59
"Wisconsin",55,"Female",21
"Illinois",28,"Female",72
"Louisiana",65,"Male",18
"Florida",43,"Male",17
"Pennsylvania",50,"Male",39
"California",0,"Male",45
"New Jersey",0,"Female",75
"Florida",0,"Female",49
"California",0,"Male",22
"Colorado",60,"Male",39
"Nevada",95,"Male",56
"Florida",47,"Male",48
"Nevada",50,"Female",19
"Florida",10,"Female",15
"Colorado",50,"Male",42
"Florida",65,"Female",18
"Florida",60,"Male",17
"Florida",84,"Male",18
"Texas",0,"Male",25
"Florida",55,"Male",49
"California",65,"Male",24
"Virginia",38,"Female",82
"Texas",0,"Male",68
"Texas",0,"Male",29
"Wisconsin",55,"Male",64
"Illinois",47,"Male",21
"Wisconsin",45,"Male",25
"Arizona",70,"Female",28
"Florida",30,"Female",33
"Arizona",30,"Male",42
"North Carolina",55,"Male",44
"South Carolina",89,"Male",21
"North Carolina",0,"Male",50
"South Dakota",5,"Male",45
"Florida",0,"Male",47
"Texas",0,"Male",53
"California",53,"Male",31
"Utah",30,"Male",74
"California",40,"Male",20
"Missouri",63,"Male",63
"California",45,"Female",11
"Florida",65,"Male",46
"California",50,"Male",25
"Florida",55,"Male",23
"Colorado",0,"Male",5
"California",65,"Female",44
"Florida",45,"Female",48
"Florida",15,"Female",43
"Pennsylvania",40,"Male",26
"Ohio",50,"Male",18
"California",73,"Female",18
"Florida",30,"Male",71
"Pennsylvania",35,"Female",40
"Florida",0,"Male",16
"California",65,"Male",74
"Florida",10,"Female",25
"Florida",35,"Female",57
"Alabama",45,"Female",98
"Florida",40,"Male",20
"New Jersey",0,"Male",66
"Florida",60,"Female",54
"Nebraska",0,"Female",49
"Hawaii",0,"Female",79
"Pennsylvania",55,"Male",44
"Ohio",35,"Female",60
"North Carolina",55,"Female",30
"California",0,"Female",6
"Pennsylvania",55,"Male",44
"North Carolina",15,"Female",20
"Arizona",35,"Male",61
"Florida",45,"Male",21
"Arizona",55,"Female",69
"Georgia",0,"Female",48
"California",65,"Female",26
"Florida",0,"Female",43
"California",58,"Male",35
"Colorado",65,"Male",40
"Ohio",60,"Male",50
"South Carolina",5,"Female",31
"South Carolina",0,"Male",46
"Florida",70,"Male",52
"New Hampshire",28,"Female",63
"Florida",40,"Male",57
"Florida",5,"Female",30
"Florida",35,"Female",4
"Colorado",45,"Male",41
"Pennsylvania",0,"Male",32
"Louisiana",55,"Male",18
"Alabama",10,"Female",7
"Alabama",55,"Male",30
"North Carolina",45,"Female",32
"Ohio",15,"Female",59
"Missouri",0,"Female",23
"California",79,"Male",33
"Colorado",10,"Male",85
"Kansas",34,"Male",32
"Colorado",90,"Female",46
"North Carolina",75,"Male",20
"Virginia",55,"Male",33
"Virginia",20,"Male",44
"Ohio",40,"Male",11
"California",33,"Male",35
"California",25,"Male",24
"North Carolina",65,"Male",46
"Georgia",0,"Male",74
"Virginia",35,"Male",37
"Florida",40,"Male",45
"North Carolina",45,"Male",45
"Florida",5,"Male",40
"Missouri",0,"Male",19
"Florida",0,"Female",18
"Ohio",35,"Female",45
"Florida",30,"Female",51
"California",0,"Male",58
"Ohio",35,"Female",39
"North Carolina",55,"Female",54
"Kentucky",50,"Female",77
"Virginia",65,"Male",26
"California",68,"Female",25
"California",54,"Male",23
"Wisconsin",25,"Female",65
"Alabama",75,"Male",20
"Colorado",55,"Female",22
"Pennsylvania",45,"Male",31
"South Carolina",0,"Male",28
"Maryland",0,"Male",34
"North Carolina",55,"Male",50
"Ohio",50,"Male",37
"North Carolina",55,"Female",49
"Virginia",55,"Male",28
"Colorado",75,"Male",19
"Florida",1,"Male",35
"Tennessee",0,"Male",57
"West Virginia",0,"Male",49
"Virginia",65,"Male",32
"Louisiana",0,"Male",20
"Florida",0,"Male",47
"Maryland",0,"Female",62
"California",0,"Male",4
"Pennsylvania",80,"Male",27
"Florida",55,"Female",26
"Florida",20,"Female",8
"South Carolina",90,"Male",42
"Florida",20,"Female",86
"Arizona",65,"Male",52
"California",53,"Male",57
"Florida",55,"Male",37
"North Carolina",50,"Male",31
"Louisiana",70,"Female",31
"Pennsylvania",45,"Male",61
"California",100,"Male",21
"Alabama",90,"Male",29
"Florida",80,"Male",32
"Missouri",50,"Male",19
"Arizona",50,"Male",25
"Colorado",60,"Female",26
"Arizona",55,"Female",14
"New York",0,"Male",28
"Florida",70,"Male",56
"New York",80,"Male",41
"North Carolina",34,"Female",60
"Florida",40,"Male",38
"Florida",10,"Male",49
"Texas",0,"Female",24
"South Carolina",55,"Female",32
"Texas",0,"Female",23
"California",55,"Male",24
"New Jersey",0,"Female",24
"Virginia",10,"Female",68
"California",55,"Male",73
"Florida",60,"Female",52
"Louisiana",70,"Male",36
"North Carolina",0,"Male",66
"Minnesota",81,"Male",20
"New York",0,"Male",27
"Colorado",0,"Male",31
"Wisconsin",55,"Male",51
"Florida",0,"Male",50
"Missouri",59,"Male",30
"Mississippi",70,"Male",28
"Florida",65,"Male",26
"North Carolina",35,"Female",40
"Florida",45,"Male",49
"Florida",15,"Male",90
"California",55,"Male",35
"Ohio",65,"Male",35
"California",45,"Female",47
"Florida",60,"Female",10
"New York",0,"Male",34
"North Carolina",70,"Female",34
"Pennsylvania",55,"Male",42
"California",0,"Male",62
"Florida",0,"Male",57
"Florida",40,"Male",29
"Wisconsin",55,"Female",50
"South Carolina",60,"Male",40
"North Carolina",55,"Male",34
"South Carolina",92,"Male",17
"Illinois",0,"Male",55
"Louisiana",0,"Female",33
"Pennsylvania",55,"Male",72
"Arizona",40,"Male",64
"South Carolina",45,"Female",44
"Arizona",10,"Female",77
"Colorado",63,"Male",39
"Florida",40,"Female",33
"North Carolina",35,"Male",15
"Florida",45,"Male",67
"Ohio",70,"Male",17
"California",65,"Female",22
"Minnesota",30,"Male",18
"Florida",45,"Male",22
"Florida",45,"Male",64
"Florida",45,"Female",23
"Florida",20,"Male",24
"South Carolina",70,"Male",66
"Louisiana",35,"Male",19
"Maryland",0,"Male",55
"California",0,"Female",27
"South Carolina",55,"Male",27
"Florida",0,"Male",29
"Minnesota",63,"Female",33
"California",60,"Female",47
"New Jersey",0,"Male",38
"New Jersey",0,"Male",59
"Florida",0,"Male",49
"Pennsylvania",45,"Female",54
"Louisiana",55,"Male",56
"Alabama",55,"Female",24
"Alabama",65,"Male",48
"Indiana",0,"Male",40
"North Carolina",35,"Male",46
"Texas",85,"Male",16
"South Carolina",38,"Female",45
"Florida",35,"Female",31
"New York",0,"Male",4
"Florida",40,"Male",74
"South Carolina",60,"Male",32
"Rhode Island",68,"Male",30
"South Carolina",70,"Male",49
"Colorado",45,"Male",47
"Florida",60,"Male",18
"Vermont",0,"Male",60
"Alabama",80,"Female",18
"Florida",72,"Male",28
"South Carolina",50,"Female",9
"Ohio",70,"Male",28
"Florida",55,"Male",55
"California",50,"Male",26
"California",53,"Male",53
"Arizona",55,"Male",62
"Pennsylvania",0,"Female",46
"Pennsylvania",65,"Male",27
"California",60,"Male",17
"Illinois",62,"Male",15
"California",42,"Male",53
"Wisconsin",55,"Female",19
"Virginia",60,"Male",18
"California",70,"Female",65
"Colorado",60,"Female",12
"Nevada",51,"Male",51
"California",90,"Female",26
"Florida",50,"Male",27
"Virginia",86,"Male",47
"Louisiana",71,"Male",42
"Utah",75,"Male",43
"Tennessee",0,"Male",30
"Wisconsin",25,"Male",31
"Virginia",40,"Male",25
"Louisiana",62,"Male",34
"Arizona",0,"Female",73
"Arizona",66,"Male",68
"Kentucky",53,"Male",21
"South Carolina",65,"Female",68
"Virginia",10,"Male",47
"Arizona",40,"Female",27
"Washington",0,"Female",61
"Missouri",48,"Female",26
"Montana",80,"Female",39
"Kentucky",55,"Male",21
"New York",0,"Male",16
"Florida",55,"Female",63
"Wisconsin",70,"Male",64
"New York",55,"Male",6
"Mississippi",65,"Female",18
"Virginia",50,"Male",45
"Missouri",48,"Male",35
"Virginia",50,"Male",51
"Arizona",25,"Female",62
"South Dakota",50,"Male",32
"Florida",35,"Male",68
"Texas",0,"Male",33
"Colorado",60,"Male",20
"Alabama",80,"Female",71
"Florida",35,"Male",36
"Florida",35,"Female",22
"North Carolina",45,"Male",9
"Alabama",45,"Female",15
"Maine",0,"Male",34
"North Carolina",55,"Female",22
"Delaware",0,"Male",50
"Colorado",90,"Male",19
"California",35,"Female",19
"California",15,"Female",36
"Florida",10,"Female",52
"Alabama",18,"Female",76
"New York",40,"Male",50
"New Jersey",0,"Male",32
"Massachusetts",78,"Male",47
"Utah",65,"Male",75
"Florida",45,"Male",54
"Florida",50,"Female",35
"Louisiana",70,"Male",25
"Florida",60,"Male",26
"California",55,"Female",16
"California",55,"Male",37
"North Carolina",55,"Male",18
"Florida",45,"Female",42
"Louisiana",45,"Male",31
"Ohio",35,"Female",26
"Louisiana",35,"Male",38
"Florida",20,"Male",43
"Utah",5,"Male",16
"North Carolina",65,"Male",53
"North Carolina",5,"Male",22
"North Carolina",55,"Male",27
"Missouri",54,"Female",79
"Tennessee",0,"Female",64
"New York",0,"Male",8
"California",65,"Male",51
"New York",30,"Female",38
"Texas",0,"Male",26
"Colorado",0,"Female",23
"Florida",15,"Female",21
"California",0,"Male",61
"Texas",0,"Female",28
"Ohio",35,"Male",62
"Oklahoma",0,"Male",53
"Ohio",20,"Female",51
"North Carolina",10,"Male",54
"Florida",10,"Female",73
"Florida",0,"Male",16
"California",63,"Male",59
"California",78,"Male",53
"South Carolina",0,"Female",86
"South Carolina",5,"Male",31
"Florida",70,"Male",23
"Florida",30,"Male",75
"Arizona",3,"Female",66
"Connecticut",40,"Male",48
"Washington",0,"Male",40
"Texas",0,"Male",47
"Pennsylvania",100,"Male",20
"North Carolina",55,"Female",34
"Minnesota",55,"Male",61
"South Carolina",100,"Male",33
"Minnesota",60,"Female",39
"Tennessee",0,"Male",57
"Colorado",66,"Female",20
"California",38,"Male",41
"New York",0,"Male",59
"Texas",0,"Male",55
"North Carolina",30,"Male",32
"Texas",0,"Male",12
"Pennsylvania",5,"Male",70
"Florida",40,"Male",26
"Ohio",0,"Female",11
"Florida",0,"Male",46
"Virginia",70,"Female",14
"Florida",0,"Female",9
"Georgia",0,"Male",55
"Texas",0,"Female",24
"Alabama",70,"Female",32
"California",65,"Female",25
"Alabama",68,"Male",63
"California",28,"Male",20
"California",15,"Male",28
"Florida",60,"Male",17
"Washington",0,"Male",60
"Ohio",40,"Male",17
"Wisconsin",30,"Female",16
"California",0,"Male",66
"Wisconsin",55,"Female",53
"Texas",0,"Female",35
"Washington",0,"Female",68
"Illinois",81,"Male",19
"California",65,"Male",54
"Ohio",50,"Male",55
"Florida",0,"Male",77
"California",0,"Male",56
"California",88,"Female",20
"Wyoming",50,"Male",19
"Arizona",50,"Female",42
"California",70,"Female",66
"California",50,"Male",26
"South Carolina",47,"Female",36
"California",68,"Male",52
"California",75,"Male",22
"South Carolina",5,"Male",59
"North Carolina",45,"Female",39
"California",45,"Female",42
"North Carolina",55,"Male",74
"California",55,"Male",34
"Florida",45,"Male",36
"North Carolina",40,"Male",2
"Florida",0,"Female",40
"Connecticut",0,"Male",75
"Nevada",45,"Male",50
"North Carolina",50,"Female",6
"Colorado",70,"Female",26
"Wisconsin",42,"Male",20
"Virginia",55,"Male",39
"Maine",0,"Female",85
"Texas",0,"Female",19
"Oklahoma",0,"Male",21
"Pennsylvania",35,"Male",25
"Louisiana",0,"Male",20
