"State","Speed","Gender","Age"
"Florida",80,"Male",18
"Minnesota",55,"Male",37
"Pennsylvania",0,"Female",28
"South Carolina",45,"Male",37
"Florida",0,"Male",49
"North Carolina",55,"Female",36
"Alabama",40,"Male",60
"Washington",0,"Female",53
"Florida",0,"Male",24
"Florida",70,"Male",20
"Georgia",0,"Male",2
"Colorado",10,"Male",22
"North Carolina",65,"Male",24
"Wisconsin",70,"Male",66
"Virginia",15,"Male",70
"Pennsylvania",0,"Female",38
"New York",0,"Male",27
"Pennsylvania",45,"Male",59
"South Carolina",30,"Female",52
"Florida",95,"Male",35
"Washington",0,"Male",76
"North Carolina",45,"Female",46
"California",30,"Male",33
"Pennsylvania",10,"Male",80
"Florida",60,"Male",22
"North Dakota",23,"Male",25
"Delaware",0,"Male",63
"North Carolina",45,"Male",22
"Virginia",0,"Male",39
"Nevada",64,"Female",27
"Louisiana",0,"Male",36
"Texas",0,"Female",18
"Florida",0,"Female",59
"North Carolina",45,"Male",70
"Louisiana",45,"Male",20
"Wyoming",65,"Female",28
"California",50,"Male",24
"North Carolina",0,"Male",25
"New Jersey",0,"Male",27
"Florida",35,"Male",27
"Montana",37,"Male",38
"Florida",60,"Male",20
"Ohio",40,"Male",13
"Florida",25,"Male",7
"Nevada",73,"Female",44
"Kansas",65,"Female",50
"Pennsylvania",55,"Male",26
"California",45,"Male",38
"North Carolina",45,"Male",2
"Ohio",0,"Male",59
"Mississippi",0,"Male",52
"Pennsylvania",65,"Male",27
"California",60,"Female",57
"Colorado",65,"Male",23
"Mississippi",55,"Male",26
"Arizona",35,"Male",40
"Florida",25,"Male",70
"North Carolina",10,"Male",18
"Ohio",30,"Male",55
"Florida",40,"Male",62
"Colorado",0,"Male",1
"Maryland",0,"Female",82
"California",0,"Male",60
"Alabama",55,"Female",97
"South Carolina",55,"Female",57
"California",38,"Male",52
"Louisiana",55,"Male",60
"Missouri",0,"Male",35
"Georgia",0,"Male",56
"Florida",85,"Male",20
"Wisconsin",45,"Male",42
"California",35,"Female",42
"Arizona",0,"Male",48
"Indiana",0,"Male",53
"Florida",45,"Female",91
"Pennsylvania",0,"Male",69
"North Carolina",40,"Male",42
"California",45,"Male",49
"California",35,"Female",19
"Louisiana",38,"Male",22
"Arizona",58,"Male",28
"South Carolina",55,"Male",46
"North Carolina",40,"Male",52
"Florida",0,"Male",46
"New Jersey",0,"Male",29
"Florida",75,"Male",27
"Alabama",55,"Male",18
"California",83,"Male",62
"Florida",35,"Female",19
"North Carolina",50,"Female",21
"California",0,"Female",54
"California",70,"Female",69
"Utah",40,"Female",32
"Virginia",20,"Female",73
"California",0,"Female",45
"Kentucky",0,"Male",31
"California",48,"Male",19
"Pennsylvania",25,"Male",52
"Louisiana",45,"Male",20
"California",55,"Male",3
"North Carolina",65,"Female",59
"Florida",55,"Male",21
"Florida",0,"Male",57
"Indiana",0,"Male",49
"Alabama",55,"Male",47
"Indiana",0,"Male",29
"Florida",30,"Female",52
"South Carolina",60,"Female",51
"California",50,"Male",18
"Florida",5,"Female",6
"Nevada",58,"Female",9
"North Carolina",50,"Male",31
"California",0,"Male",18
"California",60,"Male",52
"Ohio",70,"Female",45
"New York",44,"Male",46
"Arizona",40,"Female",5
"Florida",35,"Male",26
"California",50,"Female",9
"Missouri",7,"Male",9
"South Carolina",70,"Male",62
"Alabama",50,"Male",60
"Florida",0,"Male",46
"Alabama",55,"Male",22
"California",70,"Male",25
"North Carolina",45,"Female",91
"Nevada",63,"Male",33
"Utah",5,"Male",86
"New York",110,"Male",21
"California",0,"Female",76
"Minnesota",55,"Female",55
"California",70,"Male",23
"Missouri",40,"Male",34
"Arizona",35,"Male",53
"North Carolina",45,"Female",37
"California",38,"Female",40
"New Jersey",0,"Female",40
"South Carolina",65,"Female",49
"California",55,"Male",47
"Wisconsin",0,"Male",50
"Tennessee",0,"Female",29
"North Carolina",0,"Male",61
"Connecticut",35,"Male",7
"California",55,"Male",46
"Virginia",45,"Male",39
"Nevada",128,"Male",17
"Florida",40,"Female",33
"Ohio",10,"Male",27
"Florida",45,"Female",70
"Ohio",11,"Male",69
"Kentucky",35,"Male",39
"Florida",25,"Female",33
"California",0,"Female",21
"New York",0,"Male",61
"California",0,"Male",44
"Florida",0,"Male",50
"California",35,"Female",43
"Texas",85,"Male",14
"California",70,"Male",30
"California",0,"Male",29
"Alabama",15,"Male",17
"Florida",45,"Male",50
"Arizona",58,"Male",23
"North Carolina",55,"Male",30
"Florida",0,"Male",15
"California",0,"Male",42
"California",91,"Male",19
"Florida",45,"Female",22
"Ohio",30,"Female",21
"California",55,"Male",33
"Utah",62,"Male",58
"New York",0,"Female",72
"Ohio",25,"Female",53
"Colorado",40,"Male",72
"Pennsylvania",0,"Female",18
"Kentucky",73,"Female",70
"Wisconsin",55,"Male",53
"Missouri",73,"Male",33
"South Carolina",20,"Male",62
"Virginia",35,"Female",36
"Louisiana",45,"Male",41
"Minnesota",50,"Female",24
"Florida",45,"Male",64
"Colorado",10,"Male",62
"Florida",40,"Male",50
"Ohio",65,"Male",3
"Florida",25,"Male",43
"Florida",30,"Male",81
"North Carolina",55,"Female",20
"California",45,"Female",34
"Colorado",50,"Male",56
"Minnesota",38,"Male",47
"California",35,"Female",51
"Arizona",40,"Male",38
"Missouri",59,"Male",66
"Georgia",0,"Male",32
"Louisiana",65,"Male",83
"Florida",30,"Male",21
"Colorado",32,"Male",38
"Arizona",60,"Male",80
"Alabama",75,"Male",40
"Mississippi",35,"Male",45
"California",55,"Female",22
"North Carolina",55,"Male",21
"Wisconsin",55,"Female",29
"California",63,"Male",30
"Georgia",0,"Male",52
"South Carolina",65,"Male",29
"Texas",0,"Female",73
"Virginia",37,"Female",23
"Virginia",35,"Male",40
"Indiana",60,"Male",18
"Mississippi",60,"Male",81
"Florida",35,"Male",25
"Florida",45,"Female",50
"Rhode Island",11,"Female",9
"Florida",45,"Male",45
"California",50,"Male",32
"South Carolina",60,"Male",21
"Oklahoma",49,"Male",30
"California",63,"Female",56
"Florida",0,"Male",22
"Pennsylvania",60,"Female",20
"Wisconsin",50,"Male",59
"Missouri",85,"Female",42
"Alabama",65,"Male",38
"Kentucky",50,"Male",83
"California",70,"Female",51
"Illinois",21,"Male",36
"New York",0,"Male",23
"Colorado",90,"Male",35
"Mississippi",50,"Male",25
"North Carolina",70,"Female",4
"Florida",40,"Female",67
"Texas",34,"Female",10
"North Carolina",69,"Male",42
"Florida",10,"Male",64
"South Carolina",45,"Male",54
"Colorado",81,"Male",15
"North Carolina",37,"Female",16
"Illinois",38,"Male",71
"Ohio",45,"Female",5
"California",20,"Female",31
"North Carolina",45,"Male",68
"North Carolina",50,"Female",56
"North Carolina",10,"Male",9
"Connecticut",0,"Male",79
"Virginia",70,"Male",25
"Arizona",55,"Female",69
"South Carolina",60,"Male",53
"Virginia",55,"Female",77
"Florida",50,"Male",30
"North Carolina",70,"Female",23
"Florida",35,"Female",52
"Louisiana",65,"Male",62
"Pennsylvania",0,"Female",38
"Ohio",55,"Male",74
"Ohio",55,"Male",57
"New York",0,"Female",70
"Pennsylvania",35,"Male",19
"Oregon",0,"Female",29
"California",35,"Male",21
"California",45,"Male",22
"Arizona",24,"Female",28
"Florida",45,"Male",30
"Ohio",55,"Male",43
"New York",40,"Male",66
"Texas",0,"Male",12
"Alabama",100,"Male",18
"Florida",55,"Male",28
"Michigan",0,"Female",20
"Utah",60,"Male",47
"Pennsylvania",0,"Male",4
"North Carolina",55,"Male",46
"New York",50,"Female",29
"Montana",104,"Male",67
"Georgia",0,"Female",46
"New Jersey",0,"Female",32
"Arizona",75,"Female",1
"Ohio",55,"Male",48
"Florida",70,"Female",22
"North Carolina",60,"Male",65
"California",73,"Male",20
"California",55,"Male",32
"Colorado",60,"Male",25
"Missouri",34,"Male",48
"Minnesota",55,"Female",88
"California",55,"Male",68
"North Carolina",0,"Male",58
"Nevada",46,"Male",41
"Florida",0,"Male",42
"Florida",10,"Female",67
"California",0,"Male",17
"Utah",60,"Male",61
"Florida",50,"Male",17
"North Carolina",60,"Male",79
"Mississippi",45,"Male",55
"Ohio",35,"Male",49
"North Carolina",90,"Male",20
"Tennessee",0,"Female",65
"Indiana",0,"Male",47
"Colorado",65,"Male",19
"Texas",0,"Male",17
"North Carolina",55,"Female",42
"Missouri",58,"Male",67
"Florida",50,"Male",20
"Michigan",113,"Female",37
"California",35,"Male",31
"Arizona",10,"Male",83
"Florida",100,"Male",20
"Florida",10,"Male",65
"Colorado",65,"Male",53
"Pennsylvania",45,"Male",63
"Colorado",15,"Female",25
"California",35,"Male",4
"Florida",71,"Female",14
"Florida",55,"Male",29
"New York",0,"Male",34
"Washington",0,"Male",40
"Pennsylvania",10,"Female",85
"Virginia",55,"Female",49
"Florida",40,"Male",37
"Louisiana",55,"Female",41
"Ohio",55,"Female",57
"Wisconsin",50,"Female",51
"Florida",25,"Male",68
"Montana",66,"Male",36
"California",50,"Male",19
"South Carolina",70,"Female",50
"Alabama",85,"Female",44
"North Carolina",55,"Male",47
"Wisconsin",0,"Male",22
"North Carolina",15,"Male",5
"Minnesota",43,"Female",51
"New York",50,"Male",38
"Kentucky",0,"Male",57
"Pennsylvania",50,"Female",7
"Missouri",45,"Female",32
"California",65,"Female",46
"Missouri",78,"Male",37
"Wyoming",65,"Male",22
"California",38,"Female",16
"California",55,"Female",20
"Minnesota",0,"Male",37
"Texas",15,"Male",49
"Florida",35,"Male",45
"Wyoming",0,"Male",32
"South Carolina",45,"Female",25
"Colorado",20,"Male",59
"South Carolina",45,"Female",27
"Pennsylvania",45,"Female",22
"South Carolina",55,"Male",85
"Wisconsin",35,"Male",85
"Illinois",0,"Male",48
"Florida",70,"Female",8
"Wisconsin",15,"Male",38
"California",0,"Male",68
"North Carolina",0,"Male",55
"Indiana",0,"Female",71
"Florida",15,"Female",20
"Florida",45,"Female",12
"Michigan",0,"Male",28
"Kentucky",48,"Female",42
"Wisconsin",55,"Male",82
"Florida",40,"Male",52
"Missouri",75,"Male",31
"Nevada",50,"Male",34
"Pennsylvania",65,"Female",42
"California",90,"Male",45
"Louisiana",53,"Male",71
"Pennsylvania",50,"Female",50
"Virginia",55,"Female",38
"Ohio",50,"Male",54
"Nevada",44,"Female",57
"Colorado",75,"Male",37
"California",60,"Male",18
"Georgia",59,"Male",2
"California",20,"Female",47
"South Carolina",45,"Female",23
"North Carolina",76,"Male",24
"Illinois",67,"Male",16
"California",0,"Female",38
"Ohio",0,"Male",77
"Florida",50,"Male",55
"Pennsylvania",60,"Female",17
"Utah",45,"Male",32
"Nevada",45,"Female",26
"Wisconsin",15,"Male",22
"Florida",45,"Male",70
"Florida",76,"Female",39
"Pennsylvania",55,"Female",20
"North Carolina",70,"Male",29
"Louisiana",55,"Male",20
"South Carolina",60,"Male",59
"South Carolina",53,"Male",48
"Wyoming",65,"Male",28
"Texas",0,"Male",58
"Georgia",71,"Male",50
"Florida",45,"Female",25
"Florida",20,"Female",50
"Florida",0,"Female",53
"Pennsylvania",65,"Female",32
"South Carolina",40,"Male",15
"Texas",0,"Male",62
"California",65,"Male",64
"New Mexico",0,"Male",52
"Ohio",45,"Male",24
"North Carolina",65,"Male",30
"Florida",50,"Male",64
"Utah",5,"Female",15
"Texas",86,"Male",49
"Florida",25,"Male",80
"North Carolina",45,"Male",31
"Montana",37,"Male",25
"Florida",45,"Male",68
"Minnesota",8,"Female",39
"Florida",0,"Male",23
"South Carolina",35,"Female",48
"North Carolina",55,"Female",23
"Florida",45,"Male",64
"Pennsylvania",75,"Female",35
"Virginia",0,"Female",12
"Louisiana",65,"Male",22
"Florida",50,"Male",30
"Florida",73,"Male",36
"Florida",65,"Male",30
"Texas",0,"Male",18
"Mississippi",60,"Male",46
"Utah",60,"Female",70
"Alabama",65,"Male",18
"West Virginia",70,"Male",33
"Ohio",5,"Male",74
"Arizona",80,"Female",18
"California",55,"Male",27
"South Carolina",45,"Male",54
"South Carolina",70,"Female",26
"Virginia",50,"Male",56
"Virginia",15,"Male",57
"Wyoming",60,"Female",20
"California",70,"Male",56
"South Carolina",80,"Male",29
"Texas",91,"Male",45
"Arizona",0,"Male",44
"California",0,"Female",45
"Florida",55,"Male",15
"California",60,"Male",20
"Colorado",40,"Male",52
"North Carolina",0,"Male",57
"South Carolina",70,"Male",22
"Pennsylvania",10,"Male",43
"Kentucky",57,"Male",46
"North Carolina",45,"Male",63
"California",0,"Male",34
"Wyoming",65,"Male",39
"Virginia",45,"Male",68
"Colorado",30,"Male",29
"Florida",50,"Female",20
"Florida",45,"Male",13
"Arizona",50,"Male",86
"California",55,"Male",20
"Florida",50,"Male",29
"Alabama",75,"Male",4
"South Carolina",55,"Female",23
"Minnesota",52,"Female",87
"North Carolina",20,"Female",78
"New York",0,"Female",5
"South Carolina",55,"Female",28
"South Carolina",10,"Male",91
"Kentucky",68,"Male",46
"California",0,"Male",67
"Pennsylvania",70,"Male",18
"Alabama",0,"Male",46
"Arizona",0,"Female",35
"California",0,"Male",73
"South Carolina",45,"Female",95
"Florida",14,"Male",18
"North Carolina",65,"Female",27
"Florida",55,"Female",59
"Alabama",85,"Male",37
"Texas",85,"Male",20
"Arizona",0,"Male",31
"Florida",15,"Female",59
"California",40,"Female",57
"New York",0,"Female",84
"North Carolina",70,"Female",64
"Arizona",75,"Female",22
"California",39,"Male",71
"Kentucky",18,"Male",66
"Utah",25,"Male",48
"Missouri",38,"Male",6
"Utah",40,"Male",65
"Florida",55,"Male",39
"Wisconsin",55,"Female",54
"Ohio",70,"Female",24
"Florida",85,"Male",35
"Florida",15,"Male",52
"Texas",95,"Male",34
"Louisiana",30,"Female",11
"California",60,"Male",65
"North Carolina",5,"Female",66
"Wisconsin",0,"Male",34
"Kentucky",0,"Female",63
"California",0,"Female",71
"Alabama",55,"Male",26
"Florida",40,"Female",18
"North Carolina",65,"Female",19
"California",33,"Male",30
"Georgia",0,"Male",55
"Pennsylvania",50,"Female",34
"Arizona",55,"Female",31
"Wisconsin",55,"Male",45
"South Carolina",15,"Female",61
"Wyoming",30,"Male",36
"Texas",0,"Female",37
"California",35,"Female",16
"Texas",0,"Female",54
"Colorado",46,"Male",26
"Alabama",45,"Male",19
"California",0,"Male",62
"North Carolina",55,"Male",53
"Florida",45,"Male",28
"Michigan",0,"Female",50
"Utah",0,"Male",16
"Connecticut",0,"Male",49
"Tennessee",0,"Female",22
"New York",30,"Male",82
"Indiana",0,"Male",44
"Pennsylvania",25,"Female",82
"Alabama",55,"Female",32
"Florida",45,"Male",48
"Texas",0,"Female",47
"New Jersey",0,"Female",50
"New York",0,"Male",41
"Ohio",35,"Male",23
"Florida",45,"Male",14
"Kentucky",50,"Female",18
"Louisiana",0,"Male",55
"California",6,"Male",25
"New Jersey",0,"Male",54
"Colorado",40,"Male",55
"North Carolina",60,"Female",21
"Florida",30,"Male",58
"Florida",70,"Male",26
"Oregon",0,"Male",68
"Texas",0,"Male",64
"North Carolina",40,"Male",78
"North Dakota",15,"Male",6
"South Carolina",75,"Male",32
"South Dakota",70,"Male",53
"Illinois",10,"Male",20
"California",17,"Female",80
"Wyoming",58,"Male",25
"Texas",51,"Male",19
"Florida",40,"Male",15
"North Carolina",45,"Male",51
"Colorado",0,"Female",65
"Virginia",60,"Female",57
"Louisiana",50,"Male",59
"Virginia",75,"Male",30
"Nevada",0,"Female",57
"Florida",55,"Male",52
"California",0,"Male",85
"Florida",45,"Female",21
"Pennsylvania",70,"Male",57
"Texas",80,"Female",17
"Missouri",57,"Male",19
"Arizona",40,"Male",53
"Texas",85,"Male",41
"Florida",20,"Male",18
"Virginia",0,"Female",28
"Arizona",76,"Female",18
"Florida",70,"Female",6
"Colorado",10,"Female",4
"Hawaii",0,"Male",86
"California",55,"Female",48
"Ohio",10,"Male",35
"South Carolina",50,"Male",33
"Virginia",45,"Male",68
"Maryland",0,"Female",69
"California",0,"Male",30
"Tennessee",0,"Female",42
"Colorado",5,"Female",38
"Colorado",60,"Male",62
"Michigan",0,"Male",29
"California",15,"Male",59
"South Carolina",55,"Female",33
"North Carolina",15,"Male",38
"New Jersey",0,"Male",13
"California",65,"Female",50
"Minnesota",0,"Male",27
"California",40,"Female",28
"North Carolina",70,"Male",25
"Colorado",45,"Male",34
"California",55,"Female",32
"Louisiana",55,"Male",9
"Colorado",0,"Male",33
"Kentucky",67,"Male",61
"Florida",50,"Female",42
"Florida",50,"Male",17
"California",45,"Female",8
"Wisconsin",97,"Male",36
"California",55,"Male",57
"South Carolina",65,"Male",25
"Illinois",0,"Male",32
"Virginia",60,"Male",48
"Arizona",55,"Male",79
"Tennessee",0,"Male",64
"South Carolina",50,"Male",30
"Minnesota",55,"Female",15
"Colorado",55,"Male",16
"Louisiana",0,"Male",18
"North Carolina",65,"Female",3
"North Carolina",90,"Male",28
"Florida",40,"Male",58
"Florida",10,"Female",34
"North Carolina",60,"Male",37
"Florida",71,"Male",39
"Nevada",63,"Male",47
"Florida",65,"Female",70
"Alabama",55,"Male",29
"West Virginia",0,"Female",43
"Wisconsin",30,"Male",78
"Texas",70,"Female",27
"South Carolina",56,"Female",19
"Virginia",35,"Male",56
"California",55,"Female",40
"New York",0,"Male",48
"Wyoming",70,"Male",29
"Michigan",0,"Male",32
"California",58,"Female",18
"California",70,"Male",64
"California",25,"Male",47
"North Carolina",75,"Male",41
"Washington",0,"Male",46
"Ohio",35,"Female",32
"Florida",5,"Male",48
"Tennessee",62,"Male",45
"Alabama",55,"Male",26
"California",99,"Male",35
"Texas",70,"Male",24
"Florida",45,"Male",45
"Florida",15,"Female",17
"Texas",57,"Female",42
"Alabama",45,"Male",64
"North Carolina",65,"Female",18
"New York",25,"Male",59
"Louisiana",0,"Female",38
"Louisiana",70,"Male",37
"California",35,"Male",19
"Minnesota",60,"Male",31
"Florida",55,"Female",64
"Mississippi",55,"Female",31
"Indiana",0,"Female",79
"Florida",20,"Male",43
"North Carolina",60,"Female",31
"Pennsylvania",35,"Male",69
"California",0,"Male",43
"Florida",55,"Male",19
"Colorado",75,"Male",22
"North Carolina",10,"Male",67
"Florida",100,"Male",25
"Florida",70,"Male",26
"Florida",25,"Female",20
"North Carolina",70,"Male",65
"Louisiana",55,"Male",38
"North Carolina",45,"Female",23
"Alabama",65,"Female",26
"Florida",60,"Female",72
"Michigan",0,"Female",90
"California",55,"Male",62
"North Dakota",0,"Male",1
"Florida",55,"Female",75
"South Carolina",65,"Male",27
"Virginia",55,"Female",3
"Arizona",80,"Female",20
"Florida",40,"Male",25
"Louisiana",70,"Male",32
"Florida",0,"Male",12
"California",50,"Male",33
"Georgia",81,"Male",34
"North Carolina",58,"Female",15
"California",25,"Female",56
"Utah",75,"Female",57
"California",58,"Male",20
"Ohio",10,"Female",26
"Dist of Columbia",50,"Female",26
"Minnesota",65,"Female",17
"Colorado",65,"Male",59
"Florida",50,"Male",23
"Alabama",85,"Male",10
"Louisiana",70,"Male",67
"Colorado",30,"Male",63
"Alabama",70,"Male",38
"California",80,"Male",14
"Louisiana",15,"Male",6
"Utah",50,"Male",56
"South Carolina",45,"Male",49
"Alabama",100,"Male",22
"South Carolina",10,"Female",43
"Florida",40,"Male",30
"Colorado",55,"Male",24
"Florida",40,"Male",19
"Virginia",30,"Male",71
"Alabama",55,"Male",32
"Arizona",75,"Female",48
"Nevada",86,"Male",26
"Texas",0,"Male",42
"North Carolina",10,"Female",86
"Colorado",55,"Male",52
"Florida",45,"Male",30
"Colorado",85,"Male",12
"North Carolina",55,"Male",58
"Virginia",0,"Male",29
"North Carolina",80,"Male",2
"Ohio",55,"Female",32
"Florida",55,"Male",73
"South Carolina",45,"Female",23
"Colorado",40,"Male",21
"Florida",61,"Male",41
"Ohio",80,"Male",32
"Colorado",85,"Female",10
"Florida",40,"Male",38
"Montana",40,"Male",34
"Arizona",65,"Male",53
"California",68,"Female",29
"Florida",65,"Male",54
"Alabama",49,"Male",6
"Ohio",0,"Female",67
"Colorado",7,"Male",51
"Michigan",0,"Male",30
"Illinois",0,"Female",30
"Colorado",75,"Male",26
"Florida",50,"Male",39
"California",0,"Male",57
"Indiana",0,"Male",56
"Florida",10,"Male",70
"Alabama",45,"Male",13
"Florida",45,"Male",22
"Virginia",70,"Male",63
"Alabama",70,"Male",16
"Florida",55,"Male",28
"Colorado",65,"Male",50
"Louisiana",75,"Female",21
"Missouri",14,"Male",60
"North Carolina",65,"Male",44
"California",55,"Male",56
"Pennsylvania",35,"Male",18
"South Carolina",99,"Male",25
"California",65,"Female",49
"Arizona",60,"Female",48
"South Carolina",55,"Male",44
"South Carolina",45,"Male",23
"Florida",45,"Male",49
"New Mexico",65,"Female",53
"Minnesota",8,"Male",41
"Louisiana",10,"Male",89
"Florida",35,"Male",53
"South Carolina",55,"Male",19
"Alabama",65,"Male",35
"California",65,"Male",21
"Arizona",55,"Male",15
"Virginia",45,"Male",55
"Arizona",40,"Female",24
"California",0,"Female",30
"North Carolina",15,"Male",23
"Wisconsin",55,"Female",74
"Colorado",65,"Male",6
"Minnesota",35,"Male",68
"Alabama",50,"Female",13
"South Carolina",60,"Female",38
"North Carolina",80,"Male",24
"South Carolina",55,"Male",49
"South Carolina",0,"Male",55
"California",100,"Male",17
"California",30,"Male",47
"Louisiana",100,"Male",41
"Missouri",66,"Female",32
"New York",0,"Female",81
"Dist of Columbia",0,"Female",29
"Missouri",30,"Male",9
"Minnesota",50,"Female",43
"Louisiana",55,"Male",25
"Florida",55,"Male",10
"Maryland",0,"Male",55
"Florida",55,"Female",53
"Florida",45,"Male",59
"Ohio",25,"Male",31
"Massachusetts",0,"Male",48
"Ohio",35,"Male",23
"Ohio",25,"Male",62
"California",46,"Female",14
"Ohio",55,"Male",54
"Pennsylvania",55,"Female",30
"Arizona",55,"Male",34
"Utah",85,"Male",59
"Florida",40,"Male",38
"Florida",60,"Male",62
"Florida",50,"Male",70
"Louisiana",55,"Male",47
"Colorado",50,"Male",26
"California",0,"Female",28
"California",35,"Male",11
"North Carolina",50,"Male",46
"North Carolina",70,"Male",23
"Wyoming",60,"Male",46
"North Carolina",55,"Female",47
"Minnesota",70,"Male",32
"Virginia",50,"Male",74
"South Carolina",10,"Female",38
"South Carolina",50,"Female",47
"North Carolina",0,"Male",29
"California",35,"Male",53
"Ohio",70,"Male",40
"North Carolina",35,"Male",69
"Montana",78,"Female",9
"Florida",55,"Female",27
"New York",55,"Male",46
"Colorado",65,"Male",38
"North Carolina",0,"Male",26
"California",35,"Male",51
"Minnesota",55,"Male",27
"Wisconsin",0,"Male",54
"Wisconsin",65,"Female",22
"California",68,"Male",36
"Arizona",60,"Female",19
"Florida",60,"Female",43
"Colorado",78,"Male",41
"North Carolina",55,"Male",26
"Nevada",52,"Male",36
"Florida",5,"Male",57
"Connecticut",0,"Male",90
"Kentucky",0,"Male",74
"Mississippi",70,"Female",62
"Kansas",39,"Female",46
"California",0,"Male",64
"California",22,"Male",27
"Florida",0,"Male",40
"Maine",0,"Female",45
"North Carolina",55,"Female",31
"Alabama",15,"Male",62
"North Carolina",0,"Male",48
"Pennsylvania",50,"Male",47
"South Carolina",55,"Male",5
"Virginia",25,"Female",60
"Arizona",0,"Male",35
"Mississippi",45,"Male",41
"Illinois",15,"Female",5
"Mississippi",50,"Female",35
"Louisiana",65,"Female",16
"Utah",10,"Female",59
"South Carolina",10,"Male",57
"Minnesota",50,"Male",57
"Florida",50,"Male",43
"Arizona",5,"Male",57
"Pennsylvania",40,"Male",54
"California",60,"Male",22
"Illinois",105,"Male",21
"Arizona",75,"Female",5
"New Jersey",0,"Male",38
"Pennsylvania",45,"Female",45
"New York",0,"Female",86
"California",70,"Male",38
"North Carolina",55,"Male",43
"Kentucky",57,"Female",12
"Florida",55,"Female",25
"Florida",70,"Female",28
"Illinois",78,"Male",24
"Florida",35,"Male",17
"Florida",60,"Female",60
"South Carolina",60,"Male",45
"Missouri",101,"Male",18
"Texas",0,"Male",30
"South Dakota",68,"Male",42
"Colorado",55,"Female",86
"Tennessee",65,"Female",28
"Michigan",0,"Male",64
"Pennsylvania",65,"Female",26
"Ohio",35,"Male",45
"South Carolina",40,"Male",21
"California",55,"Male",57
"Texas",0,"Male",67
"North Carolina",55,"Male",66
"South Carolina",55,"Male",53
"California",0,"Male",52
"New York",0,"Female",41
"Ohio",65,"Male",58
"Ohio",35,"Female",31
"California",55,"Male",65
"Pennsylvania",35,"Male",61
"New York",0,"Female",8
"Florida",67,"Male",34
"North Carolina",0,"Male",55
"Arizona",40,"Female",37
"North Carolina",55,"Female",29
"Alabama",25,"Male",29
"Mississippi",20,"Female",39
"Pennsylvania",35,"Female",47
"Colorado",0,"Male",82
"North Carolina",55,"Female",58
"Virginia",40,"Female",49
"Florida",10,"Female",90
"Missouri",58,"Male",72
"Florida",45,"Male",20
"South Carolina",79,"Female",50
"Arizona",50,"Male",40
"Rhode Island",93,"Male",28
"South Dakota",72,"Male",58
"Florida",30,"Male",58
"Florida",25,"Male",46
"Colorado",30,"Female",13
"North Carolina",45,"Female",30
"South Carolina",65,"Female",27
"Alabama",45,"Male",60
"Florida",15,"Female",58
"South Carolina",55,"Female",17
"Wisconsin",30,"Male",35
"Texas",0,"Male",15
"California",70,"Female",52
"New York",0,"Male",11
"Ohio",30,"Male",60
"Ohio",35,"Female",22
"Florida",10,"Female",71
"Florida",0,"Female",83
"Michigan",0,"Female",53
"Florida",30,"Female",13
"Utah",10,"Male",57
"Ohio",30,"Male",29
"South Carolina",0,"Female",45
"Indiana",0,"Male",51
"Florida",43,"Female",14
"California",73,"Male",50
"Texas",0,"Female",19
"Alabama",65,"Male",35
"Mississippi",65,"Male",22
"Alabama",5,"Male",56
"Colorado",75,"Female",51
"Alaska",124,"Male",21
"Pennsylvania",45,"Male",71
"Missouri",72,"Male",4
"Pennsylvania",47,"Male",46
"New York",35,"Male",65
"Virginia",5,"Male",43
"South Carolina",63,"Male",55
"Connecticut",0,"Female",51
"North Carolina",50,"Male",39
"Alabama",95,"Male",18
"Louisiana",80,"Male",25
"Virginia",35,"Male",63
"Virginia",70,"Female",26
"Georgia",0,"Male",33
"Ohio",45,"Female",15
"Ohio",50,"Male",35
"Virginia",86,"Male",23
"New York",53,"Male",38
"Florida",65,"Female",28
"North Carolina",55,"Male",53
"South Carolina",70,"Male",61
"North Carolina",55,"Male",37
"South Carolina",59,"Male",44
"Louisiana",65,"Male",16
"Tennessee",0,"Male",54
"New York",0,"Female",61
"New York",0,"Female",68
"South Carolina",5,"Female",87
"Florida",0,"Female",55
"Florida",0,"Male",71
"Missouri",47,"Female",46
"California",65,"Male",65
"Wisconsin",0,"Female",67
"Virginia",119,"Female",32
"California",38,"Male",71
"Utah",10,"Male",56
"New York",58,"Male",26
"Louisiana",70,"Female",58
"Virginia",35,"Male",33
"New Mexico",0,"Female",65
"Virginia",0,"Male",51
"Florida",40,"Male",49
"Mississippi",0,"Male",51
"Pennsylvania",40,"Male",28
"Illinois",59,"Female",41
"South Carolina",40,"Male",19
"Mississippi",70,"Male",26
"Arizona",30,"Male",6
"Florida",40,"Male",25
"Virginia",80,"Male",28
"California",70,"Male",45
"Florida",45,"Female",28
"Virginia",65,"Female",47
"Pennsylvania",35,"Male",20
"Tennessee",0,"Male",72
"South Carolina",30,"Female",29
"California",45,"Female",38
"Florida",45,"Male",22
"Mississippi",35,"Female",14
"New Mexico",65,"Male",47
"Indiana",0,"Female",38
"Pennsylvania",0,"Male",78
"Florida",50,"Female",25
"Alabama",90,"Male",28
"Nevada",80,"Male",21
"Wisconsin",5,"Male",84
"Virginia",55,"Male",36
"Virginia",60,"Male",36
"Ohio",5,"Female",87
"Virginia",35,"Male",50
"Texas",0,"Male",34
"California",100,"Male",29
"Pennsylvania",65,"Male",29
"California",65,"Female",60
"Florida",70,"Male",31
"Kentucky",53,"Male",51
